Return_Yr,SPECIES,Run,TagDate,TagReach,Tag1,Tag2,Sample_Category,CarcassCategory,Sex,FL,Mark,SnoutID,ScaleCard,SampleRate,ScaleAge,CarcassCondition,GillColor,SpawnSuccess,CWT_Code,CWT_Status_Code,DNA_Sample_Code,Comments,RecapDate,RecapTag1,RecapTag2,RecapReach,Brood_Yr,CWT_Species,CWT_Run,Agency_Name,RearingLocName,ReleaseSiteName,Mark_Short_Desc,StockName,First_Release_Date_Txt,Last_Release_Date_Txt,Tagged_Cnt
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-129,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-13,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-130,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-131,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-132,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-133,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-134,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-135,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-136,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-137,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-138,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-139,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-14,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-140,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-141,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-142,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-143,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-144,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-145,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-146,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-147,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-148,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-149,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-15,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-150,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-151,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-152,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-153,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-154,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-155,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-156,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-157,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-158,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-159,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-16,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-160,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-161,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-162,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-163,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-164,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-165,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-166,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-167,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-168,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-169,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-17,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-170,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-171,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-172,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-173,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-174,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-175,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-176,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-177,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-178,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-179,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-18,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-180,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-181,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-182,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-183,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-184,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-185,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-186,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-187,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-188,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-189,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-19,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-190,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-191,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-192,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-193,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-194,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-195,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-196,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-197,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-198,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-199,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-2,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-20,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-200,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-201,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-202,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-203,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-204,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-205,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-206,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-207,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-208,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-209,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-21,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-210,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-211,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-212,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-213,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-214,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-215,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-216,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-217,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-218,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-219,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-22,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-220,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-221,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-222,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-223,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-224,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-225,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-226,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-227,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-228,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-229,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-23,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-230,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-231,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-232,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-233,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-234,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-235,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-236,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-237,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-238,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-239,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-24,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-240,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-241,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-242,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-243,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-244,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-245,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-246,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-247,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-248,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-249,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-25,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-250,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-251,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-252,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-253,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-254,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-255,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-256,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-257,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-258,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-259,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-26,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-260,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-261,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-262,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-263,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-264,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-265,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-266,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-267,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-268,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-269,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-27,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-270,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-271,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-272,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-273,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-274,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-275,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-276,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-277,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-278,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-279,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-28,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-280,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-281,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-282,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-283,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-284,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-285,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-286,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-287,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-288,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-289,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-29,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-290,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-291,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-292,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-293,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-294,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-295,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-296,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-297,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,06-Dec-22,NFL 5,,,2,4,,,UM,,06418-298,1,,D+,,,,,,,,,,,,,,,,,,,,,
